transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,Georeference
03/24/2025 07:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Full Fare,4,3,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 07:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Other,1,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 07:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Seniors & Disability,2,1,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 07:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Fair Fare,4,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 07:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Seniors & Disability,2,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 07:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Unlimited 7-Day,7,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 08:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Students,2,2,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 08:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Full Fare,162,4,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 09:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Other,1,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 11:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Fair Fare,1,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 11:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Full Fare,68,32,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 12:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Fair Fare,1,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 12:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Unlimited 30-Day,5,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 12:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Unlimited 7-Day,37,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 01:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Full Fare,57,23,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 01:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Students,1,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 05:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Unlimited 30-Day,5,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 07:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Full Fare,15,2,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 07:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Full Fare,173,63,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 07:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Seniors & Disability,5,5,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 10:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Full Fare,5,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 05:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Unlimited 7-Day,1,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 06:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Other,1,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 06:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Unlimited 30-Day,10,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 07:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Other,10,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 08:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Full Fare,32,9,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 10:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Full Fare,77,12,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 12:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Full Fare,4,1,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 12:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Full Fare,41,22,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 12:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Seniors & Disability,4,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 01:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Students,1,1,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 01:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Other,1,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 02:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Unlimited 7-Day,9,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 03:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Full Fare,8,2,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 03:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Unlimited 30-Day,7,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 03:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Students,31,9,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 03:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Unlimited 30-Day,5,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 03:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Unlimited 7-Day,53,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 04:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Unlimited 7-Day,31,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 05:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Seniors & Disability,5,2,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 07:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Fair Fare,3,1,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 07:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Unlimited 7-Day,35,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 07:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Other,1,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 07:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Seniors & Disability,1,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 08:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Seniors & Disability,4,2,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 08:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Full Fare,14,4,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 08:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Unlimited 30-Day,3,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 08:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Students,1,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 10:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Students,2,2,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 11:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Full Fare,12,5,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 01:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Full Fare,6,2,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 06:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Full Fare,1,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 07:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Full Fare,99,5,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 09:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Students,2,1,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 09:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Other,3,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 11:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Seniors & Disability,2,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 01:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Seniors & Disability,2,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 04:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Students,2,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 05:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Students,9,3,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 05:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Unlimited 7-Day,27,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 05:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Students,5,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 06:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Full Fare,98,36,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 08:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Unlimited 30-Day,11,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 08:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Unlimited 7-Day,19,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 08:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Full Fare,81,25,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 09:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Full Fare,64,24,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 09:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Other,2,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 09:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Seniors & Disability,2,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 10:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Students,1,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 06:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Full Fare,20,13,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 06:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Other,2,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 07:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Unlimited 30-Day,6,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 08:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Full Fare,2,1,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 08:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Seniors & Disability,9,1,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 09:00:00 AM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,metrocard,Metrocard - Unlimited 7-Day,12,0,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 10:00:00 AM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,omny,OMNY - Seniors & Disability,6,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 04:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Other,2,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
03/24/2025 10:00:00 PM,tram,TRAM1,RI Tramway (Manhattan),Manhattan,omny,OMNY - Full Fare,42,11,40.761337,-73.96416,POINT (-73.96416 40.761337)
03/24/2025 10:00:00 PM,tram,TRAM2,RI Tramway (Roosevelt),Manhattan,metrocard,Metrocard - Fair Fare,1,0,40.75734,-73.95412,POINT (-73.95412 40.75734)
04/04/2025 12:00:00 AM,subway,59,9 Av (D),Brooklyn,omny,OMNY - Other,1,0,40.646294,-73.99432,POINT (-73.99432 40.646294)
04/04/2025 02:00:00 AM,subway,33,45 St (R),Brooklyn,omny,OMNY - Full Fare,3,0,40.648937,-74.01001,POINT (-74.01001 40.648937)
04/04/2025 03:00:00 AM,subway,258,"Briarwood (E,F)",Queens,omny,OMNY - Full Fare,5,0,40.70918,-73.82057,POINT (-73.82057 40.70918)
04/04/2025 05:00:00 AM,subway,392,"125 St (4,5,6)",Manhattan,omny,OMNY - Fair Fare,1,0,40.80414,-73.93759,POINT (-73.93759 40.80414)
04/04/2025 06:00:00 AM,subway,145,190 St (A),Manhattan,omny,OMNY - Students,9,0,40.85902,-73.93418,POINT (-73.93418 40.85902)
04/04/2025 06:00:00 AM,subway,475,96 St (Q),Manhattan,metrocard,Metrocard - Other,28,0,40.784317,-73.94715,POINT (-73.94715 40.784317)
04/04/2025 08:00:00 AM,subway,372,Longwood Av (6),Bronx,omny,OMNY - Other,1,0,40.816105,-73.89644,POINT (-73.89644 40.816105)
04/04/2025 11:00:00 AM,subway,191,88 St (A),Queens,omny,OMNY - Students,5,0,40.679844,-73.85147,POINT (-73.85147 40.679844)
04/04/2025 12:00:00 PM,subway,295,231 St (1),Bronx,metrocard,Metrocard - Other,7,0,40.878857,-73.90483,POINT (-73.90483 40.878857)
04/04/2025 01:00:00 PM,subway,134,Sutter Av (L),Brooklyn,omny,OMNY - Other,1,0,40.66937,-73.90198,POINT (-73.90198 40.66937)
04/04/2025 03:00:00 PM,subway,165,"23 St (C,E)",Manhattan,omny,OMNY - Other,1,0,40.745907,-73.99804,POINT (-73.99804 40.745907)
04/04/2025 08:00:00 PM,subway,107,"Broad St (J,Z)",Manhattan,omny,OMNY - Full Fare,116,4,40.706474,-74.011055,POINT (-74.011055 40.706474)
04/04/2025 12:00:00 AM,subway,475,96 St (Q),Manhattan,metrocard,Metrocard - Other,9,0,40.784317,-73.94715,POINT (-73.94715 40.784317)
04/04/2025 07:00:00 AM,subway,212,"Kingsbridge Rd (B,D)",Bronx,omny,OMNY - Fair Fare,6,0,40.866978,-73.89351,POINT (-73.89351 40.866978)
04/04/2025 08:00:00 AM,subway,110,Forest Av (M),Queens,omny,OMNY - Students,53,6,40.704422,-73.903076,POINT (-73.903076 40.704422)
04/04/2025 08:00:00 AM,subway,147,175 St (A),Manhattan,omny,OMNY - Other,5,0,40.84739,-73.939705,POINT (-73.939705 40.84739)
04/04/2025 08:00:00 AM,subway,213,"Fordham Rd (B,D)",Bronx,omny,OMNY - Students,112,4,40.861298,-73.89775,POINT (-73.89775 40.861298)
04/04/2025 09:00:00 AM,subway,366,Parkchester (6),Bronx,omny,OMNY - Students,72,6,40.833225,-73.86082,POINT (-73.86082 40.833225)
04/04/2025 01:00:00 PM,subway,419,"225 St (2,5)",Bronx,omny,OMNY - Other,1,0,40.888023,-73.860344,POINT (-73.860344 40.888023)
04/04/2025 02:00:00 PM,subway,214,"182-183 Sts (B,D)",Bronx,omny,OMNY - Other,4,0,40.856094,-73.90074,POINT (-73.90074 40.856094)
04/04/2025 02:00:00 PM,subway,31,25 St (R),Brooklyn,omny,OMNY - Students,11,0,40.660397,-73.99809,POINT (-73.99809 40.660397)
04/04/2025 04:00:00 PM,subway,182,Ralph Av (C),Brooklyn,omny,OMNY - Fair Fare,1,0,40.67882,-73.920784,POINT (-73.920784 40.67882)
04/04/2025 04:00:00 PM,subway,276,"5 Av/53 St (E,M)",Manhattan,omny,OMNY - Fair Fare,3,0,40.760166,-73.97523,POINT (-73.97523 40.760166)
04/04/2025 06:00:00 PM,subway,387,170 St (4),Bronx,omny,OMNY - Other,3,0,40.840076,-73.91779,POINT (-73.91779 40.840076)
04/04/2025 07:00:00 PM,subway,118,3 Av (L),Manhattan,omny,OMNY - Fair Fare,1,0,40.73285,-73.98612,POINT (-73.98612 40.73285)
04/04/2025 09:00:00 PM,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Other,1,0,40.76678,-73.92148,POINT (-73.92148 40.76678)
04/04/2025 09:00:00 PM,subway,33,45 St (R),Brooklyn,omny,OMNY - Other,1,0,40.648937,-74.01001,POINT (-74.01001 40.648937)
04/04/2025 12:00:00 AM,subway,394,110 St (6),Manhattan,omny,OMNY - Other,1,0,40.79502,-73.94425,POINT (-73.94425 40.79502)
04/04/2025 01:00:00 AM,subway,61,50 St (D),Brooklyn,omny,OMNY - Students,1,0,40.63626,-73.99479,POINT (-73.99479 40.63626)
04/04/2025 04:00:00 AM,subway,445,Pelham Pkwy (5),Bronx,omny,OMNY - Full Fare,3,0,40.858986,-73.85536,POINT (-73.85536 40.858986)
04/04/2025 07:00:00 AM,subway,165,"23 St (C,E)",Manhattan,omny,OMNY - Full Fare,302,11,40.745907,-73.99804,POINT (-73.99804 40.745907)
04/04/2025 07:00:00 AM,subway,68,Bay Pkwy (D),Brooklyn,omny,OMNY - Fair Fare,5,0,40.601875,-73.99373,POINT (-73.99373 40.601875)
04/04/2025 08:00:00 AM,subway,244,Ditmas Av (F),Brooklyn,omny,OMNY - Other,3,0,40.63612,-73.97817,POINT (-73.97817 40.63612)
04/04/2025 08:00:00 AM,subway,287,Flushing Av (G),Brooklyn,omny,OMNY - Other,1,0,40.70038,-73.95023,POINT (-73.95023 40.70038)
04/04/2025 09:00:00 AM,subway,260,"75 Av (E,F)",Queens,omny,OMNY - Other,1,0,40.71833,-73.837326,POINT (-73.837326 40.71833)
04/04/2025 09:00:00 AM,subway,395,103 St (6),Manhattan,omny,OMNY - Full Fare,229,2,40.7906,-73.94748,POINT (-73.94748 40.7906)
04/04/2025 10:00:00 AM,subway,298,207 St (1),Manhattan,omny,OMNY - Students,12,2,40.86462,-73.91882,POINT (-73.91882 40.86462)
04/04/2025 11:00:00 AM,subway,232,2 Av (F),Manhattan,omny,OMNY - Students,18,0,40.7234,-73.98994,POINT (-73.98994 40.7234)
04/04/2025 11:00:00 AM,subway,383,183 St (4),Bronx,omny,OMNY - Students,7,0,40.858406,-73.90388,POINT (-73.90388 40.858406)
04/04/2025 03:00:00 PM,subway,247,Bay Pkwy (F),Brooklyn,omny,OMNY - Full Fare,10,2,40.62077,-73.975266,POINT (-73.975266 40.62077)
04/04/2025 03:00:00 PM,subway,369,Elder Av (6),Bronx,omny,OMNY - Students,42,0,40.828583,-73.87916,POINT (-73.87916 40.828583)
04/04/2025 04:00:00 PM,subway,298,207 St (1),Manhattan,omny,OMNY - Fair Fare,3,1,40.86462,-73.91882,POINT (-73.91882 40.86462)
04/04/2025 05:00:00 PM,subway,255,169 St (F),Queens,metrocard,Metrocard - Other,7,0,40.71047,-73.7936,POINT (-73.7936 40.71047)
04/04/2025 06:00:00 PM,subway,169,"Canal St (A,C,E)",Manhattan,omny,OMNY - Students,33,0,40.720825,-74.005226,POINT (-74.005226 40.720825)
04/04/2025 07:00:00 PM,subway,187,Shepherd Av (C),Brooklyn,omny,OMNY - Other,1,0,40.67413,-73.88075,POINT (-73.88075 40.67413)
04/04/2025 08:00:00 PM,subway,109,Fresh Pond Rd (M),Queens,omny,OMNY - Other,4,0,40.706184,-73.895874,POINT (-73.895874 40.706184)
04/04/2025 10:00:00 PM,subway,387,170 St (4),Bronx,omny,OMNY - Fair Fare,1,0,40.840076,-73.91779,POINT (-73.91779 40.840076)
04/04/2025 11:00:00 PM,subway,118,3 Av (L),Manhattan,omny,OMNY - Other,1,0,40.73285,-73.98612,POINT (-73.98612 40.73285)
04/04/2025 11:00:00 PM,subway,306,125 St (1),Manhattan,omny,OMNY - Students,3,0,40.815582,-73.958374,POINT (-73.958374 40.815582)
04/04/2025 12:00:00 AM,subway,188,"Euclid Av (A,C)",Brooklyn,omny,OMNY - Other,1,0,40.675377,-73.87211,POINT (-73.87211 40.675377)
04/04/2025 02:00:00 AM,subway,69,25 Av (D),Brooklyn,omny,OMNY - Other,1,0,40.597706,-73.98683,POINT (-73.98683 40.597706)
04/04/2025 04:00:00 AM,subway,64,71 St (D),Brooklyn,omny,OMNY - Full Fare,19,0,40.61959,-73.99886,POINT (-73.99886 40.61959)
04/04/2025 06:00:00 AM,subway,405,23 St (6),Manhattan,omny,OMNY - Other,1,0,40.739864,-73.9866,POINT (-73.9866 40.739864)
04/04/2025 07:00:00 AM,subway,284,Nassau Av (G),Brooklyn,omny,OMNY - Full Fare,269,8,40.724636,-73.95128,POINT (-73.95128 40.724636)
04/04/2025 08:00:00 AM,subway,38,86 St (R),Brooklyn,omny,OMNY - Fair Fare,8,4,40.62269,-74.0284,POINT (-74.0284 40.62269)
04/04/2025 09:00:00 AM,subway,417,"Nereid Av (2,5)",Bronx,omny,OMNY - Fair Fare,1,0,40.89838,-73.85438,POINT (-73.85438 40.89838)
04/04/2025 10:00:00 AM,subway,232,2 Av (F),Manhattan,omny,OMNY - Fair Fare,2,0,40.7234,-73.98994,POINT (-73.98994 40.7234)
04/04/2025 10:00:00 AM,subway,41,"7 Av (B,Q)",Brooklyn,omny,OMNY - Other,1,0,40.67705,-73.97237,POINT (-73.97237 40.67705)
04/04/2025 01:00:00 PM,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Full Fare,295,14,40.76678,-73.92148,POINT (-73.92148 40.76678)
04/04/2025 01:00:00 PM,subway,313,"72 St (1,2,3)",Manhattan,omny,OMNY - Other,6,0,40.778454,-73.98197,POINT (-73.98197 40.778454)
04/04/2025 02:00:00 PM,subway,385,176 St (4),Bronx,omny,OMNY - Students,22,1,40.84848,-73.9118,POINT (-73.9118 40.84848)
04/04/2025 03:00:00 PM,subway,255,169 St (F),Queens,omny,OMNY - Other,4,0,40.71047,-73.7936,POINT (-73.7936 40.71047)
04/04/2025 04:00:00 PM,subway,477,72 St (Q),Manhattan,metrocard,Metrocard - Other,61,0,40.7688,-73.95843,POINT (-73.95843 40.7688)
04/04/2025 05:00:00 PM,subway,67,20 Av (D),Brooklyn,omny,OMNY - Students,34,0,40.604557,-73.99817,POINT (-73.99817 40.604557)
04/04/2025 08:00:00 PM,subway,218,"167 St (B,D)",Bronx,omny,OMNY - Full Fare,25,0,40.83377,-73.91844,POINT (-73.91844 40.83377)
04/04/2025 09:00:00 PM,subway,125,Morgan Av (L),Brooklyn,omny,OMNY - Fair Fare,1,0,40.706154,-73.93314,POINT (-73.93314 40.706154)
04/04/2025 11:00:00 PM,subway,129,Halsey St (L),Queens,metrocard,Metrocard - Other,2,0,40.695602,-73.90408,POINT (-73.90408 40.695602)
04/04/2025 05:00:00 AM,subway,156,"103 St (C,B)",Manhattan,omny,OMNY - Full Fare,17,0,40.796093,-73.96146,POINT (-73.96146 40.796093)
04/04/2025 09:00:00 AM,subway,193,104 St (A),Queens,omny,OMNY - Full Fare,45,0,40.68171,-73.837685,POINT (-73.837685 40.68171)
04/04/2025 09:00:00 AM,subway,270,"46 St (M,R)",Queens,metrocard,Metrocard - Other,10,0,40.756313,-73.91333,POINT (-73.91333 40.756313)
04/04/2025 09:00:00 AM,subway,34,53 St (R),Brooklyn,omny,OMNY - Fair Fare,3,0,40.64507,-74.01403,POINT (-74.01403 40.64507)
04/04/2025 10:00:00 AM,subway,268,"65 St (M,R)",Queens,omny,OMNY - Students,5,0,40.74967,-73.89845,POINT (-73.89845 40.74967)
04/04/2025 10:00:00 AM,subway,62,55 St (D),Brooklyn,omny,OMNY - Full Fare,29,0,40.631435,-73.995476,POINT (-73.995476 40.631435)
04/04/2025 11:00:00 AM,subway,75,20 Av (N),Brooklyn,metrocard,Metrocard - Other,1,0,40.61741,-73.98502,POINT (-73.98502 40.61741)
04/04/2025 03:00:00 PM,subway,93,"Chauncey St (J,Z)",Brooklyn,omny,OMNY - Other,1,0,40.68289,-73.91045,POINT (-73.91045 40.68289)
04/04/2025 06:00:00 PM,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Other,5,2,40.76678,-73.92148,POINT (-73.92148 40.76678)
04/04/2025 06:00:00 PM,subway,75,20 Av (N),Brooklyn,omny,OMNY - Full Fare,50,0,40.61741,-73.98502,POINT (-73.98502 40.61741)
04/04/2025 09:00:00 PM,subway,150,155 St (C),Manhattan,omny,OMNY - Other,1,0,40.830517,-73.94151,POINT (-73.94151 40.830517)
04/04/2025 09:00:00 PM,subway,64,71 St (D),Brooklyn,omny,OMNY - Other,1,0,40.61959,-73.99886,POINT (-73.99886 40.61959)
04/04/2025 02:00:00 AM,subway,262,"67 Av (M,R)",Queens,omny,OMNY - Full Fare,1,0,40.726524,-73.85272,POINT (-73.85272 40.726524)
04/04/2025 04:00:00 AM,subway,319,28 St (1),Manhattan,omny,OMNY - Full Fare,7,0,40.747215,-73.99336,POINT (-73.99336 40.747215)
